time,WindSpeed,AeroThrust,AeroFx,AeroFy,AeroFz,AeroMx,AeroMy,AeroMz,GenTq,GenPwr
7.379999999999887,11.4,2528.6239582153794,2528.6239582153794,0.0,0.0,0.0,227576.15623938432,0.0,43093.55,2479338.7561463322
7.4099999999998865,11.4,2647.311395581738,2647.311395581738,0.0,0.0,0.0,238258.0256023563,0.0,43093.55,2479338.7561463322
7.439999999999886,11.4,2647.311395581738,2647.311395581738,0.0,0.0,0.0,238258.0256023563,0.0,43093.55,2479338.7561463322
7.469999999999885,11.4,2762.3643508800324,2762.3643508800324,0.0,0.0,0.0,248612.79157920287,0.0,43093.55,2479338.7561463322
7.4999999999998845,11.4,2762.3643508800324,2762.3643508800324,0.0,0.0,0.0,248612.79157920287,0.0,43093.55,2479338.7561463322
7.529999999999884,11.4,2879.2939199322946,2879.2939199322946,0.0,0.0,0.0,259136.45279390653,0.0,43093.55,2479338.7561463322
7.559999999999883,11.4,2995.1468717999633,2995.1468717999633,0.0,0.0,0.0,269563.2184619967,0.0,43093.55,2479338.7561463322
7.589999999999883,11.4,2995.1468717999633,2995.1468717999633,0.0,0.0,0.0,269563.2184619967,0.0,43093.55,2479338.7561463322
7.619999999999882,11.4,3106.171377731715,3106.171377731715,0.0,0.0,0.0,279555.4239958544,0.0,43093.55,2479338.7561463322
7.649999999999881,11.4,3106.171377731715,3106.171377731715,0.0,0.0,0.0,279555.4239958544,0.0,43093.55,2479338.7561463322
7.679999999999881,11.4,3212.1256433745057,3212.1256433745057,0.0,0.0,0.0,289091.3079037054,0.0,43093.55,2479338.7561463322
7.70999999999988,11.4,3312.757896734537,3312.757896734537,0.0,0.0,0.0,298148.2107061083,0.0,43093.55,2479338.7561463322
7.739999999999879,11.4,3312.757896734537,3312.757896734537,0.0,0.0,0.0,298148.2107061083,0.0,43093.55,2479338.7561463322
7.769999999999879,11.4,3407.7944638216177,3407.7944638216177,0.0,0.0,0.0,306701.50174394547,0.0,43093.55,2479338.7561463322
7.799999999999878,11.4,3407.7944638216177,3407.7944638216177,0.0,0.0,0.0,306701.50174394547,0.0,43093.55,2479338.7561463322
7.8299999999998775,11.4,3496.956761020948,3496.956761020948,0.0,0.0,0.0,314726.1084918852,0.0,43093.55,2479338.7561463322
