time,dof_B1E1,dof_B1F1,dof_B1F2,dof_B2E1,dof_B2F1,dof_B2F2,dof_B3E1,dof_B3F1,dof_B3F2,dof_DrTr,dof_GenAz,dof_Heave,dof_NacYaw,dof_Pitch,dof_Roll,dof_Surge,dof_Sway,dof_TwrFA1,dof_TwrFA2,dof_TwrSS1,dof_TwrSS2,dof_Yaw
2.0400000000000005,-0.007021757371655299,0.20655602903313988,-0.006143693766659525,-0.00702175737165529,0.20655602903313985,-0.006143693766659525,-0.007021757371655299,0.20655602903313972,-0.006143693766659524,-0.0004942583811528631,2.418227007858092,-1.793058012942099,0.0,0.04661303900702727,-3.5699477299594005e-17,-0.9427559811919253,-7.437140676065255e-16,-1.357357681398648,-4.062463326072816e-16,-0.01624944302746077,1.889164127562866e-18,-1.8567350719554034e-18
2.0500000000000003,-0.00556859406065114,0.20903014215161608,-0.006189093530759853,-0.00556859406065113,0.20903014215161606,-0.006189093530759853,-0.00556859406065114,0.20903014215161592,-0.0061890935307598515,-0.00048272175187264094,2.4336249527324356,-1.8069931491243256,0.0,0.04720062073211563,-3.599415233000934e-17,-0.9546338114991071,-7.499889488544716e-16,-1.3588244249422046,-3.964816995964591e-16,-0.016199572833583167,1.5763564102212744e-18,-1.841007982350258e-18
2.06,-0.004072589633426431,0.2114950258348253,-0.006229008529972975,-0.00407258963342642,0.2114950258348253,-0.006229008529972975,-0.0040725896334264326,0.21149502583482513,-0.006229008529972973,-0.0004715234650014708,2.449031063799896,-1.8209304869275587,0.0,0.04779144944844601,-3.629040963184572e-17,-0.9665828990176458,-7.563223358661914e-16,-1.3599975912649878,-3.8668348635388087e-16,-0.01615126190919083,1.1360116428909324e-18,-1.8249787763104097e-18
2.07,-0.0025413137913265376,0.2139432381175266,-0.0062637264713296245,-0.0025413137913265268,0.2139432381175266,-0.0062637264713296245,-0.0025413137913265402,0.21394323811752644,-0.006263726471329622,-0.00046065764171701986,2.464445152988321,-1.8348692717757682,0.0,0.048385505325510336,-3.658802518795515e-17,-0.9786029540802444,-7.626747994468193e-16,-1.3608744898416518,-3.768550024276558e-16,-0.0161036168385897,5.748364247961782e-19,-1.8080752947908452e-18
2.0799999999999996,-0.0009824490357790076,0.21636749193098553,-0.006293567455679729,-0.0009824490357789961,0.21636749193098553,-0.006293567455679729,-0.0009824490357790107,0.21636749193098537,-0.0062935674556797265,-0.0004501160543249033,2.4798670376963914,-1.8488087502205424,0.0,0.04898276857602474,-3.688490834794161e-17,-0.9906936849752829,-7.690148933481305e-16,-1.361452566908731,-3.668275897071005e-16,-0.016055752647197583,7.267755803847772e-20,-1.7907856744947976e-18
2.0899999999999994,0.0005962443285518928,0.21876066724262488,-0.006318877140710765,0.0005962443285519045,0.21876066724262488,-0.006318877140710765,0.0005962443285518892,0.21876066724262472,-0.006318877140710761,-0.00043988803374605585,2.4952965404823315,-1.862748169977601,0.0,0.049583219486964945,-3.7182579276766016e-17,-1.002854798221354,-7.753806933062323e-16,-1.361729410804459,-3.567229039440409e-16,-0.016006809154936356,-4.826143482015803e-19,-1.772686176944573e-18
2.099999999999999,0.0021869642659330148,0.22111582306735486,-0.006340019440421231,0.002186964265933027,0.22111582306735486,-0.006340019440421231,0.0021869642659330104,0.2211158230673547,-0.006340019440421228,-0.00042996258182084876,2.51073348908435,-1.876686779962639,0.0,0.05018683845808413,-3.7480882969937706e-17,-1.0150859988819574,-7.817476868623751e-16,-1.3617027579323304,-3.4654306312669274e-16,-0.015955967331385826,-1.0799376381035105e-18,-1.7543155949122756e-18
2.109999999999999,0.0037819022765015996,0.22342620859059695,-0.006357369392189176,0.003781902276501611,0.22342620859059695,-0.006357369392189176,0.0037819022765015944,0.22342620859059678,-0.0063573693921891725,-0.0004203272684809147,2.5261777161291863,-1.8906238303263099,0.0,0.050793606029594894,-3.7781372365012144e-17,-1.0273869908099724,-7.88196839434904e-16,-1.3613704976271253,-3.363912572210932e-16,-0.01590246380569686,-1.8110956904338843e-18,-1.735206708259429e-18
2.1199999999999988,0.005373279161078487,0.22568527401605656,-0.006371305893557444,0.0053732791610784985,0.22568527401605656,-0.006371305893557444,0.005373279161078481,0.2256852740160564,-0.0063713058935574406,-0.00041097020071331503,2.5416290590765085,-1.904558572488648,0.0,0.051403502913270775,-3.808371804706005e-17,-1.0397574769066564,-7.946778486995271e-16,-1.3607306772449277,-3.262668008268942e-16,-0.015845604590370762,-2.659607680499392e-18,-1.715495474656949e-18
2.1299999999999986,0.006953379860204629,0.22788668054009723,-0.006382204790309692,0.00695337986020464,0.22788668054009723,-0.006382204790309692,0.006953379860204622,0.22788668054009706,-0.006382204790309688,-0.00040187883662979505,2.55708735992847,-1.9184902591727757,0.0,0.052016510014067985,-3.838515345328258e-17,-1.0521971593171813,-8.011469480870153e-16,-1.3597815062554324,-3.1594643847683165e-16,-0.015784776678007508,-3.3868639879971846e-18,-1.695421353163021e-18
2.1399999999999983,0.00851458846811834,0.23002431002775575,-0.006390432070297272,0.00851458846811835,0.23002431002775575,-0.006390432070297272,0.00851458846811833,0.23002431002775559,-0.006390432070297269,-0.0003930419163073406,2.5725524651751144,-1.9324181444380966,0.0,0.0526326084543904,-3.8689383599112226e-17,-1.0647057396347206,-8.077042774722126e-16,-1.3585213604646205,-3.0571759319234546e-16,-0.015719458433387273,-4.270323684472516e-18,-1.6745210669259664e-18
2.149999999999998,0.010049422108231251,0.2320922738156939,-0.006396337606951769,0.01004942210823126,0.2320922738156939,-0.006396337606951769,0.01004942210823124,0.23209227381569372,-0.006396337606951766,-0.00038444841748299654,2.588024225544477,-1.9463414837128536,0.0,0.0532517795890722,-3.899209078335848e-17,-1.077282919041219,-8.142095190891478e-16,-1.3569487852365747,-2.9526560779627714e-16,-0.015649227583917444,-4.976020893480942e-18,-1.6531321692086728e-18
2.159999999999998,0.011550564514285436,0.23408492111238458,-0.0064002492486940265,0.011550564514285443,0.2340849211123846,-0.0064002492486940265,0.011550564514285424,0.23408492111238444,-0.006400249248694023,-0.0003760888549640453,2.6035024959295727,-1.9602595338262774,0.0,0.05387400502126568,-3.929466141065764e-17,-1.0899283984456951,-8.207179296156685e-16,-1.355062498661065,-2.8469174980059206e-16,-0.015573767622809745,-5.596835871765229e-18,-1.631160324457734e-18
2.1699999999999977,0.013010898369901535,0.23599684659780173,-0.006402467588210746,0.013010898369901542,0.23599684659780176,-0.006402467588210746,0.013010898369901523,0.2359968465978016,-0.0064024675882107425,-0.00036795453855271575,2.61898713519505,-1.9741715530402308,0.0,0.05449926661053156,-3.959974161664555e-17,-1.102641878567737,-8.272939595831087e-16,-1.3528613938424032,-2.7420591401290557e-16,-0.015492871780150038,-6.328832395477269e-18,-1.608569416650082e-18
2.1799999999999975,0.014423536648406558,0.2378228974041607,-0.006403261363451459,0.014423536648406565,0.23782289740416074,-0.006403261363451459,0.014423536648406546,0.23782289740416057,-0.006403261363451457,-0.0003600374201612123,2.6344780060068635,-1.9880768010805232,0.0,0.05512754647719759,-3.990300319946155e-17,-1.1154230599907908,-8.338409156976817e-16,-1.350344540683595,-2.634709075522011e-16,-0.015406444903309668,-6.821994236440505e-18,-1.585622801953195e-18
2.1899999999999973,0.0157818528322623,0.23955817948210417,-0.006402863543654113,0.015781852832262307,0.2395581794821042,-0.006402863543654113,0.015781852832262286,0.23955817948210403,-0.00640286354365411,-0.00035232995163756386,2.6499749746930266,-2.0019745391678896,0.0,0.05575882700336871,-4.0205874293973774e-17,-1.1282716431874562,-8.403810633619745e-16,-1.3475111871940297,-2.5260836472877342e-16,-0.015314503274432135,-7.192791567657843e-18,-1.5619511104506707e-18
2.199999999999997,0.017079509669702363,0.24119806325126497,-0.006401468217816041,0.01707950966970237,0.24119806325126503,-0.006401468217816041,0.01707950966970235,0.24119806325126486,-0.006401468217816038,-0.0003448244522471782,2.665477911056675,-2.0158640300486916,0.0,0.05639309082813292,-4.0512565733515673e-17,-1.1411873285025327,-8.470383360208542e-16,-1.3443607600868706,-2.419393451569466e-16,-0.015217172188764628,-7.751104341458947e-18,-1.5376427957363431e-18
2.209999999999997,0.018310486718152625,0.24273818872389752,-0.006399228198520382,0.01831048671815263,0.24273818872389757,-0.006399228198520382,0.01831048671815261,0.24273818872389744,-0.00639922819852038,-0.00033751355033727006,2.6809866882823052,-2.0297445380254375,0.0,0.05703032084131284,-4.081668196905647e-17,-1.1541698161202338,-8.536359771336015e-16,-1.340892865069343,-2.309805831646767e-16,-0.015114681746673443,-7.999675219768734e-18,-1.5128320218791066e-18
2.2199999999999966,0.019469105942589732,0.24417446980305194,-0.00639625353185525,0.019469105942589736,0.244174469803052,-0.00639625353185525,0.01946910594258972,0.24417446980305185,-0.006396253531855248,-0.00033038907041408065,2.696501182705743,-2.043615328987113,0.0,0.0576705001699595,-4.1124729438493395e-17,-1.1672188059814428,-8.603390723516005e-16,-1.3371072862765752,-2.2023952109660439e-16,-0.015007360444860526,-8.447026643389738e-18,-1.4872040446947285e-18
2.2299999999999964,0.020550056207134813,0.24550309824652097,-0.006392610650223955,0.020550056207134817,0.24550309824652103,-0.006392610650223955,0.0205500562071348,0.2455030982465209,-0.0063926106502239545,-0.00032344357653134884,2.7120212738034577,-2.057475670439436,0.0,0.05831361216717039,-4.1432999085455247e-17,-1.180333997708846,-8.670508927894257e-16,-1.3330039857510254,-2.094345481442661e-16,-0.014895627539114442,-8.79429692673244e-18,-1.4608932260758556e-18
2.239999999999996,0.021548415202145097,0.2467205466150898,-0.006388322569977229,0.0215484152021451,0.24672054661508985,-0.006388322569977229,0.021548415202145083,0.24672054661508971,-0.006388322569977228,-0.00031666837678077453,2.72754684389445,-2.0713248315349655,0.0,0.058959640389171335,-4.1739940376140195e-17,-1.1935150904567668,-8.737269647135227e-16,-1.328583101646124,-1.9845257656754272e-16,-0.014779983085445189,-8.924553864861225e-18,-1.4338967898958289e-18
2.249999999999996,0.022459657278922587,0.24783238363490281,-0.006374503064876083,0.02245965727892259,0.24783238363490287,-0.006374503064876083,0.022459657278922573,0.24783238363490273,-0.006374503064876083,-0.0003100066123388832,2.7430777732510028,-2.0851581812681803,0.0,0.05960894037126403,-4.204901950296357e-17,-1.2067725493704116,-8.804671847096131e-16,-1.323874613021987,-1.8755983631911596e-16,-0.014688964970615948,-9.100441359331022e-18,-1.4060305160822654e-18
2.259999999999996,0.023279625813382655,0.24882852837790528,-0.0063580455667124215,0.023279625813382658,0.24882852837790534,-0.0063580455667124215,0.02327962581338264,0.2488285283779052,-0.006358045566712422,-0.0003032226329008818,2.758613922492535,-2.0989777603466493,0.0,0.06026122161999521,-4.235805770972715e-17,-1.220098183561133,-8.872124791664508e-16,-1.318856956058629,-1.7659384167345523e-16,-0.01460132352349207,-9.151508005556772e-18,-1.3774227526857381e-18
2.2699999999999956,0.024004704084827074,0.24971410243667114,-0.006331282403218162,0.024004704084827078,0.2497141024366712,-0.006331282403218162,0.02400470408482706,0.24971410243667105,-0.0063312824032181626,-0.0002964889097857864,2.7741551904452972,-2.1127795006656407,0.0,0.060916787590002006,-4.2665859853236753e-17,-1.2335009076640362,-8.939109350537652e-16,-1.3135562978053652,-1.654771997327272e-16,-0.014541585233883977,-8.998006038135257e-18,-1.3481478023076581e-18
2.2799999999999954,0.024631622271519108,0.25048173911780125,-0.006298952399066674,0.02463162227151911,0.2504817391178013,-0.006298952399066674,0.024631622271519094,0.2504817391178012,-0.006298952399066675,-0.0002895486579761836,2.7897014361713994,-2.1265644115784506,0.0,0.061575443910796224,-4.297542432466812e-17,-1.2469753388931926,-9.006914431150202e-16,-1.3079589958380382,-1.5441962511951292e-16,-0.014495150977834301,-8.850921819866368e-18,-1.317991988918906e-18
2.289999999999995,0.025157657808635235,0.2511299555011386,-0.006260507742462332,0.02515765780863524,0.25112995550113865,-0.006260507742462332,0.02515765780863522,0.2511299555011386,-0.006260507742462334,-0.0002825504766339965,2.805252549186106,-2.140331371369643,0.0,0.06223720734563844,-4.32827108488521e-17,-1.2605221434804008,-9.0740703265757e-16,-1.302068530110983,-1.4313507799960868e-16,-0.014463958369021415,-8.419440452013662e-18,-1.2876265548879595e-18
2.299999999999995,0.025580545604938318,0.25165645099472234,-0.006216486301982585,0.02558054560493832,0.2516564509947224,-0.006216486301982585,0.025580545604938304,0.25165645099472234,-0.006216486301982588,-0.0002755048665017278,2.820808412148668,-2.154079620778631,0.0,0.06290205699238528,-4.3590739279905085e-17,-1.274140938427885,-9.141478781108153e-16,-1.2958854518346021,-1.3185470066402259e-16,-0.014446455076288105,-7.94199106358101e-18,-1.2562851771568008e-18
2.3099999999999947,0.02589851169781908,0.25205923960830917,-0.0061674110814586,0.025898511697819083,0.2520592396083092,-0.0061674110814586,0.025898511697819065,0.25205923960830917,-0.006167411081458603,-0.00026849731628152183,2.8363689101619594,-2.1678084081828746,0.0,0.06356997166985907,-4.389959482627327e-17,-1.2878313282499085,-9.209131208534562e-16,-1.289410445308503,-1.205908227428352e-16,-0.014441046218641625,-7.431708156902512e-18,-1.2244716666639798e-18
2.3199999999999945,0.026110275485364823,0.25233660175346456,-0.006113857349215516,0.026110275485364827,0.2523366017534646,-0.006113857349215516,0.02611027548536481,0.25233660175346456,-0.0061138573492155205,-0.00026157966967335546,2.8519339295354773,-2.1815169842712265,0.0,0.06424092972278901,-4.420633291518854e-17,-1.3015929116784257,-9.276127260530613e-16,-1.2826442909481772,-1.091277105981359e-16,-0.01444588903847623,-6.675346753625563e-18,-1.1917127168935704e-18
2.3299999999999943,0.02621505711388912,0.25248709816475645,-0.006056420254750675,0.026215057113889124,0.2524870981647565,-0.006056420254750675,0.026215057113889106,0.25248709816475645,-0.00605642025475068,-0.00025481690853556584,2.8675033591516823,-2.195204602094764,0.0,0.06491490927088768,-4.4514899233793553e-17,-1.3154252838024738,-9.343499016529558e-16,-1.2755878916538446,-9.777333457239382e-17,-0.01445899679548831,-5.990465233769275e-18,-1.1582126204347016e-18
2.339999999999994,0.026212574696676646,0.25250956969149385,-0.005995706921727251,0.02621257469667665,0.2525095696914939,-0.005995706921727251,0.026212574696676632,0.25250956969149385,-0.005995706921727255,-0.00024824196121730596,2.8830770889543973,-2.2088705171,0.0,0.06559188823310105,-4.482367129840122e-17,-1.3293280363551083,-9.410904931831237e-16,-1.2682422750070117,-8.640294688976883e-17,-0.01447826792785256,-5.253596990769478e-18,-1.1237557164266049e-18
2.349999999999994,0.026103049148738296,0.25240314141420417,-0.0059323233075803125,0.0261030491487383,0.2524031414142042,-0.0059323233075803125,0.026103049148738282,0.25240314141420417,-0.005932323307580317,-0.00024188719728861257,2.8986550121317456,-2.222513987163076,0.0,0.06627184446148313,-4.5133781462338377e-17,-1.3433007586901298,-9.478823236653009e-16,-1.260608605917377,-7.509892966150044e-17,-0.014501532714961247,-4.554937161132014e-18,-1.0886506824584388e-18
2.3599999999999937,0.025887197197332946,0.25216722235565203,-0.005866863973920188,0.02588719719733295,0.2521672223556521,-0.005866863973920188,0.025887197197332932,0.2521672223556521,-0.005866863973920193,-0.0002357593724010689,2.9142370237448243,-2.2361342726204576,0.0,0.0669547557874499,-4.5442694764619073e-17,-1.3573430382259537,-9.546228532887873e-16,-1.2526881909281564,-6.36886039206096e-17,-0.014526592030269158,-3.723764260265675e-18,-1.0525929490809703e-18
2.3699999999999934,0.02556622594593198,0.2518015061494119,-0.0057999011961878694,0.025566225945931983,0.25180150614941194,-0.0057999011961878694,0.025566225945931966,0.25180150614941194,-0.005799901196187875,-0.0002298478533002025,2.929823020771746,-2.2497306362995166,0.0,0.06764060010231623,-4.5754037371085834e-17,-1.3714544610930566,-9.614371313196438e-16,-1.2444824855951477,-5.2440240941475675e-17,-0.014551259126102003,-3.0386380218614747e-18,-1.0158402608612336e-18
2.3799999999999932,0.025141838534264525,0.2512974755028598,-0.005740531842254139,0.025141838534264528,0.25129747550285986,-0.005740531842254139,0.02514183853426451,0.25129747550285986,-0.005740531842254144,-0.00022417720550725964,2.9454129071721007,-2.2632993821453415,0.0,0.06832903563782591,-4.6063863148306893e-17,-1.3856312473067025,-9.682290988681096e-16,-1.2359644705646047,-4.105084461378158e-17,-0.014546407837450651,-2.1965660888757866e-18,-9.785199767310397e-19
2.389999999999993,0.024616272099986142,0.25066234169377827,-0.005682521809945611,0.024616272099986146,0.2506623416937783,-0.005682521809945611,0.024616272099986132,0.2506623416937783,-0.005682521809945615,-0.00021894972997766116,2.96100661204438,-2.2768419317983954,0.0,0.06902027756493875,-4.6374725748058784e-17,-1.399875456832862,-9.750602911574828e-16,-1.2271572671813178,-2.972396330232752e-17,-0.014531170190263494,-1.4132051754545117e-18,-9.403583152111578e-19
2.399999999999993,0.023992121967067168,0.249889128550762,-0.005633602228405276,0.023992121967067168,0.24988912855076206,-0.005633602228405276,0.023992121967067157,0.24988912855076206,-0.00563360222840528,-0.0002139312240295924,2.9766040281443784,-2.2903550245568143,0.0,0.06971403022410992,-4.668465801937807e-17,-1.414183777333506,-9.81888124066664e-16,-1.2180382665733422,-1.8307991727461557e-17,-0.014480677637752955,-5.37659726142399e-19,-9.018937657439384e-19
2.4099999999999926,0.023272547357728175,0.24898355602347708,-0.005589440029759041,0.023272547357728175,0.24898355602347713,-0.005589440029759041,0.023272547357728164,0.24898355602347713,-0.005589440029759044,-0.00020934630576771595,2.9922050944254037,-2.3038393091414426,0.0,0.07041042707793745,-4.699505553578293e-17,-1.4285573993094487,-9.887287094936278e-16,-1.2086236096386493,-6.924956168532843e-18,-0.014408000181904817,2.962155915227316e-19,-8.62261924254911e-19
2.4199999999999924,0.02246105455047461,0.2479461621092333,-0.00555070808720094,0.02246105455047461,0.24794616210923334,-0.00555070808720094,0.0224610545504746,0.24794616210923334,-0.005550708087200942,-0.00020499473538455057,3.0078097210081998,-2.3172937866788557,0.0,0.07110942026900953,-4.73046400132958e-17,-1.44299560467467,-9.955404570217753e-16,-1.1989132551747776,4.5151655542268975e-18,-0.014310464921913789,1.1752957375029462e-18,-8.221110459925217e-19
2.429999999999992,0.021561585099534136,0.24677883830672087,-0.005516941735388099,0.021561585099534136,0.24677883830672093,-0.005516941735388099,0.02156158509953413,0.24677883830672093,-0.005516941735388101,-0.00020083474099657152,3.02341782878635,-2.3307177423636576,0.0,0.07181099486299461,-4.761468060392277e-17,-1.4574980169068985,-1.0023638968082328e-15,-1.1889103068949218,1.5914023631936765e-17,-0.014188964898011178,1.992793092822102e-18,-7.810250812289207e-19
2.439999999999992,0.020578462752328146,0.24548371069295982,-0.005487598033808297,0.020578462752328146,0.24548371069295988,-0.005487598033808297,0.02057846275232814,0.24548371069295988,-0.005487598033808299,-0.00019673744109810558,3.0390293372722623,-2.3441104675326754,0.0,0.07251513660907018,-4.7924313303369164e-17,-1.4720642630208596,-1.0091685986729567e-15,-1.1786180692872916,2.7329874212549593e-17,-0.01404465352375191,2.8023359944263293e-18,-7.39025230076243e-19
2.4499999999999917,0.01951637722605566,0.24406318315160097,-0.0054619949401215045,0.01951637722605566,0.24406318315160103,-0.0054619949401215045,0.019516377226055658,0.24406318315160103,-0.005461994940121506,-0.0001926176177432606,3.054644166471705,-2.3574712563028237,0.0,0.07322183213111047,-4.8235825057514415e-17,-1.4866939752134207,-1.016033588439593e-15,-1.1680400771018034,3.859204307486922e-17,-0.013879140928311504,3.4265539000900507e-18,-6.964520527184128e-19
2.4599999999999915,0.018380359877213048,0.24251991719700353,-0.005439345852813324,0.018380359877213044,0.24251991719700358,-0.005439345852813324,0.018380359877213044,0.24251991719700358,-0.005439345852813325,-0.00018839518596594742,3.070262236531958,-2.3707994055298958,0.0,0.07393106871294737,-4.8546360089411526e-17,-1.5013867890670962,-1.022860017379446e-15,-1.1571800693169036,4.990398852290246e-17,-0.013694395418690398,4.0700617887364256e-18,-6.527828592367735e-19
2.4699999999999913,0.01717575894134363,0.24085682200261935,-0.005418774123715611,0.017175758941343627,0.2408568220026194,-0.005418774123715611,0.017175758941343627,0.2408568220026194,-0.005418774123715612,-0.00018402533786942806,3.0858834676989964,-2.384094214830626,0.0,0.07464283422279668,-4.8861076428133005e-17,-1.5161423429698349,-1.0298092134173383e-15,-1.1460419789447498,6.087774551943735e-17,-0.013492706429852045,4.3375741838473214e-18,-6.08503320131778e-19
2.479999999999991,0.01590821327090659,0.23907704286887135,-0.005399331459558286,0.015908213270906586,0.2390770428688714,-0.005399331459558286,0.015908213270906586,0.2390770428688714,-0.005399331459558286,-0.00017949106224777943,3.1015077802331152,-2.3973549866033594,0.0,0.07535711701215815,-4.917432716344699e-17,-1.5309602773349047,-1.0367281697815874e-15,-1.1346299199635834,7.194112906673718e-17,-0.01327663464432291,4.6666734833571594e-18,-5.636193041747483e-19
2.489999999999991,0.014583624506614214,0.2371839492609799,-0.0053800172407781404,0.014583624506614209,0.23718394926097996,-0.0053800172407781404,0.014583624506614212,0.23718394926097996,-0.0053800172407781404,-0.0001748028929194401,3.1171350941891003,-2.410581026050046,0.0,0.07607390580613713,-4.948963056154788e-17,-1.5458402337638584,-1.0437045246221492e-15,-1.1229481733175422,8.281691992199222e-17,-0.013048958394130063,4.773935090003083e-18,-5.180570560766553e-19
2.4999999999999907,0.013208128835946558,0.2351811226736702,-0.0053597984237604025,0.013208128835946553,0.23518112267367025,-0.0053597984237604025,0.013208128835946558,0.23518112267367025,-0.005359798423760402,-0.00016999194805629515,3.132765329447347,-2.4237716411991705,0.0,0.07679318959267484,-4.980300504022011e-17,-1.5607818541967171,-1.0506497537511863e-15,-1.1110011726942284,9.381524783542838e-17,-0.012812617321913716,4.978511949218641e-18,-4.720464074730661e-19
2.5099999999999905,0.011788067183046116,0.23307234407322996,-0.005337629861159513,0.01178806718304611,0.23307234407323002,-0.005337629861159513,0.011788067183046117,0.23307234407323002,-0.005337629861159511,-0.0001651002834056454,3.1483984055124687,-2.4369261429296323,0.0,0.07751495750438352,-5.011665070938549e-17,-1.5757847800163545,-1.0575717814189452e-15,-1.0987934895279214,1.0473776407475628e-16,-0.012570653757710375,5.079629945564324e-18,-4.249998943546551e-19
2.5199999999999902,0.010329955129493099,0.23086158134221654,-0.0053124744415201436,0.010329955129493093,0.2308615813422166,-0.0053124744415201436,0.010329955129493102,0.2308615813422166,-0.005312474441520142,-0.00016017258830067164,3.1640342415120863,-2.4500438449956916,0.0,0.07823919870291238,-5.043059913221335e-17,-1.5908486511705195,-1.064525985506579e-15,-1.086329818188814,1.15605275577831e-16,-0.012326153633538109,5.10469862819721e-18,-3.776425737446844e-19
2.52999999999999,0.008840452004015675,0.22855297661193882,-0.005283322818452461,0.00884045200401567,0.22855297661193888,-0.005283322818452461,0.00884045200401568,0.22855297661193888,-0.0052833228184524595,-0.00015524810747749552,3.179672756133766,-2.463124064052855,0.0,0.0789659022632514,-5.0743804405349875e-17,-1.605973105299545,-1.0714239385903237e-15,-1.0736149611467998,1.2646357929438607e-16,-0.012082187627608447,5.1035809903675835e-18,-3.2907887113942673e-19
2.53999999999999,0.007326329514645471,0.22615083363756588,-0.0052492123300973345,0.0073263295146454655,0.22615083363756594,-0.0052492123300973345,0.007326329514645477,0.22615083363756594,-0.005249212330097333,-0.0001503550517782714,3.1953138675844204,-2.476166119684708,0.0,0.07969505706156624,-5.106094999372665e-17,-1.6211577768950196,-1.0784474266776276e-15,-1.0606538144766064,1.3697793957736946e-16,-0.011841753772109291,4.7459631794298884e-18,-2.799593233546059e-19
2.5499999999999896,0.005794440036556433,0.22365960528452633,-0.005209244783937185,0.005794440036556428,0.22365960528452639,-0.005209244783937185,0.005794440036556441,0.22365960528452639,-0.0052092447839371826,-0.00014550761821401998,3.210957493560488,-2.4891693344306107,0.0,0.08042665166830491,-5.137848041857658e-17,-1.6364022965031173,-1.0854860926013366e-15,-1.047451353895045,1.4740937610602155e-16,-0.011607722543750166,4.307865501677436e-18,-2.29968124551851e-19
2.5599999999999894,0.004251684840398238,0.22108388123827782,-0.0051626027730403016,0.004251684840398233,0.22108388123827788,-0.0051626027730403016,0.004251684840398247,0.22108388123827788,-0.005162602773040298,-0.00014070630515238968,3.2266035512803914,-2.5021330338141725,0.0,0.08116067424937397,-5.169713720795489e-17,-1.6517062899923145,-1.0925438185456968e-15,-1.0340126216178909,1.5768911867305492e-16,-0.011382785499071476,3.729388097345119e-18,-1.7924036857169296e-19
2.569999999999989,0.0027049813333514814,0.21842904546577974,-0.0051078919421551116,0.002704981333351476,0.2184290454657798,-0.0051078919421551116,0.002704981333351491,0.2184290454657798,-0.005107891942155108,-0.0001359368551349186,3.2422519571754247,-2.5150564148684067,0.0,0.08189714521522842,-5.2018288428398954e-17,-1.6670710129180573,-1.0996844009334681e-15,-1.0203449636737898,1.6772208029732504e-16,-0.011171528878309267,2.927883539240445e-18,-1.275310177261282e-19
2.579999999999989,0.0011612286336312298,0.2156993822745361,-0.005045036093727722,0.0011612286336312246,0.21569938227453617,-0.005045036093727722,0.0011612286336312402,0.21569938227453617,-0.005045036093727718,-0.00013116682738410553,3.257902625920581,-2.527938894541508,0.0,0.08263602716784761,-5.2340750914355885e-17,-1.6824948856274553,-1.106860630106779e-15,-1.0064518126133701,1.7758744107532335e-16,-0.010974457857344933,1.999650934526561e-18,-7.491255463804522e-20
2.5899999999999888,-0.0003727154571720487,0.21290041133331206,-0.004972964146667705,-0.00037271545717205393,0.2129004113333121,-0.004972964146667705,-0.00037271545717203745,0.2129004113333121,-0.004972964146667701,-0.0001263827181489643,3.2735554736732393,-2.540779693022291,0.0,0.08337733472620451,-5.2659995164510214e-17,-1.6979789164949173,-1.1139441378989648e-15,-0.9923402801950097,1.8762500756003174e-16,-0.010795280800084123,1.3019935896488212e-18,-2.1694250367859818e-20
2.5999999999999885,-0.0018900773299977466,0.2100367717766582,-0.004891688884460444,-0.0018900773299977518,0.21003677177665825,-0.004891688884460444,-0.0018900773299977349,0.21003677177665825,-0.004891688884460441,-0.00012154748842839764,3.2892104137244074,-2.553578197504968,0.0,0.08412103754790477,-5.2983514133042687e-17,-1.7135219405820568,-1.1211845597384516e-15,-0.9780144256074165,1.9728127004349196e-16,-0.010634359215012603,2.8829166353043227e-19,3.217413572341882e-20
2.6099999999999883,-0.003384187775536649,0.20711360823340202,-0.004800948359205553,-0.0033841877755366543,0.20711360823340208,-0.004800948359205553,-0.0033841877755366365,0.20711360823340208,-0.004800948359205549,-0.00011665095627163763,3.3048673604549963,-2.56633373037994,0.0,0.08486712338913147,-5.330418731367218e-17,-1.7291237024981168,-1.1283164278301994e-15,-0.9634796384351403,2.070609727281389e-16,-0.010492979233081852,-5.113040293435645e-19,8.691781278967615e-20
2.619999999999988,-0.004848517627930123,0.20413605148560607,-0.004700703124306828,-0.004848517627930128,0.20413605148560612,-0.004700703124306828,-0.00484851762793011,0.20413605148560612,-0.004700703124306825,-0.00011168202687653306,3.320526227287951,-2.5790456284964516,0.0,0.08561557584792513,-5.362675659594775e-17,-1.7447837816967557,-1.1355173970598028e-15,-0.9487410769053651,2.1662225601594317e-16,-0.010371782587630198,-1.432851696205927e-18,1.4242227384888362e-19
2.629999999999988,-0.006276705382029346,0.20110929462366983,-0.004591050005095427,-0.006276705382029351,0.2011092946236699,-0.004591050005095427,-0.006276705382029332,0.2011092946236699,-0.004591050005095423,-0.00010664249367620492,3.336186927330465,-2.5917132321311525,0.0,0.08636637772071719,-5.394688299107178e-17,-1.760501748657619,-1.1426419113933416e-15,-0.9338039055535157,2.262794416300544e-16,-0.010271031023305555,-2.1407044590772437e-18,1.9864724857917262e-19
