AeroFx,AeroFy,AeroFz,AeroMx,AeroMy,AeroMz,AeroThrust,GenPwr,GenTq,HSS_Spd,HydroFx,HydroFy,HydroFz,HydroMx,HydroMy,HydroMz,MoorFx,MoorFy,MoorFz,MoorMx,MoorMy,MoorMz,PitchCmd,PtfmHeave,PtfmHeaveVel,PtfmPitch,PtfmPitchVel,PtfmRoll,PtfmRollVel,PtfmSurge,PtfmSurgeVel,PtfmSway,PtfmSwayVel,PtfmYaw,PtfmYawVel,RotSpeed,Time,WaveElev,WindSpeed,dof_B1E1,dof_B1F1,dof_B1F2,dof_B2E1,dof_B2F1,dof_B2F2,dof_B3E1,dof_B3F1,dof_B3F2,dof_DrTr,dof_GenAz,dof_Heave,dof_NacYaw,dof_Pitch,dof_Roll,dof_Surge,dof_Sway,dof_TwrFA1,dof_TwrFA2,dof_TwrSS1,dof_TwrSS2,dof_Yaw,env_wave_elev,env_wind_speed,gen_torque,qB1E1,qB1F1,qB1F2,qB2E1,qB2F1,qB2F2,qB3E1,qB3F1,qB3F2,qDrTr,qGeAz,qHv,qP,qR,qSg,qSw,qTFA1,qTFA2,qTSS1,qTSS2,qY,qyaw,thrust,time
-4509.126135756859,0.0,0.0,0.0,-405821.35221811745,0.0,-4509.126135756859,2479338.7561463322,43093.55,60.94689747964199,-662255.9385189521,0.0,-13118462.846182412,-6.146728992462158e-08,-45669366.12328332,-4.190951585769653e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6283185307179586,0.0,1.83,1.8782693490496025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01884955592153876,-0.0003108529626993941,0.0,-2.7463585592678443e-06,-2.7926042191980854e-21,-5.542289014176389e-05,3.270300618547456e-20,0.0010663730479514172,0.0,-0.0008084760770400278,0.0,-1.3300320339862753e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,-0.0003108529626993941,-0.00015735475447567685,-1.6000443561047694e-19,-5.542289014176389e-05,3.270300618547456e-20,0.0010663730479514172,0.0,-0.0008084760770400278,0.0,-7.620522216461405e-21,0.0,0.0,0.03
-4510.9393510694845,0.0,0.0,0.0,-405984.5415962537,0.0,-4510.9393510694845,2479338.7561463322,43093.55,60.94689747964199,-922827.035234109,-1.0041391291023948e-13,-13077958.478449183,-8.102506399154663e-08,-37245605.60552087,-4.470348358154297e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008629936308883092,-0.034494361201280827,-7.521664947832561e-06,-0.00029548084208462814,-7.73627679801731e-21,-3.0354663572783575e-19,-0.0001551716009930258,-0.006267017886631019,9.059553220550498e-20,3.554641340912253e-18,-3.4559389543039896e-22,-1.3190573618995599e-20,0.6283185307179586,0.05,1.8290402915511532,2.1627840547240527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03769911184307752,-0.0012423377940517974,0.0,-1.0753476275453333e-05,-1.1438583403978107e-20,-0.00022430900614579469,1.339509109229474e-19,0.003850207509836722,0.0,-0.002762153128813102,0.0,-4.905799116414518e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,-0.0012423377940517974,-0.0006161288056775358,-6.553825526563323e-19,-0.00022430900614579469,1.339509109229474e-19,0.003850207509836722,0.0,-0.002762153128813102,0.0,-2.810815845095603e-20,0.0,0.0,0.060000000000000005
-4510.9393510694845,0.0,0.0,0.0,-405984.5415962537,0.0,-4510.9393510694845,2479338.7561463322,43093.55,60.94689747964199,-922827.035234109,-1.0041391291023948e-13,-13077958.478449183,-8.102506399154663e-08,-37245605.60552087,-4.470348358154297e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008629936308883092,-0.034494361201280827,-7.521664947832561e-06,-0.00029548084208462814,-7.73627679801731e-21,-3.0354663572783575e-19,-0.0001551716009930258,-0.006267017886631019,9.059553220550498e-20,3.554641340912253e-18,-3.4559389543039896e-22,-1.3190573618995599e-20,0.6283185307179586,0.05,1.8290402915511532,2.1627840547240527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05654866776461627,-0.0027925396221740286,0.0,-2.3667813018510543e-05,-2.564913197000996e-20,-0.0005104420611560457,3.003587845420519e-19,0.00765424235268785,0.0,-0.00506452405293238,0.0,-1.0341866315073685e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2399999999999998,-0.0027925396221740286,-0.0013560657962654395,-1.4695870100556416e-18,-0.0005104420611560457,3.003587845420519e-19,0.00765424235268785,0.0,-0.00506452405293238,0.0,-5.92545292142235e-20,0.0,0.0,0.09
-4495.983483180739,0.0,0.0,0.0,-404638.5134862667,0.0,-4495.983483180739,2479338.7561463322,43093.55,60.94689747964199,-1182024.8110073237,-2.108561480996835e-13,-13022044.041160077,-6.51925802230835e-08,-28781063.89247055,-3.818422555923462e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003446377065432457,-0.06880519187351093,-2.90020029653722e-05,-0.0005582910263654475,-3.181977885426902e-20,-6.411481631630116e-19,-0.0006325327919573624,-0.012886601660895104,3.726171983119385e-19,7.507825147482056e-18,-1.2633878718613065e-21,-2.3807936954907252e-20,0.6283185307179586,0.09999999999999999,1.8261621728060402,2.5780277650173216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07539822368615502,-0.004959139721628967,0.0,-4.1137165803308884e-05,-4.598183786607245e-20,-0.0009176683593412212,5.38453204310442e-19,0.011908237782690864,0.0,-0.00707368221319502,0.0,-1.775810099569791e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.319999999999999,-0.004959139721628967,-0.0023569859816594957,-2.6345652439807866e-18,-0.0009176683593412212,5.38453204310442e-19,0.011908237782690864,0.0,-0.00707368221319502,0.0,-1.017464239220555e-19,0.0,0.0,0.11999999999999998
-4495.983483180739,0.0,0.0,0.0,-404638.5134862667,0.0,-4495.983483180739,2479338.7561463322,43093.55,60.94689747964199,-1182024.8110073237,-2.108561480996835e-13,-13022044.041160077,-6.51925802230835e-08,-28781063.89247055,-3.818422555923462e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003446377065432457,-0.06880519187351093,-2.90020029653722e-05,-0.0005582910263654475,-3.181977885426902e-20,-6.411481631630116e-19,-0.0006325327919573624,-0.012886601660895104,3.726171983119385e-19,7.507825147482056e-18,-1.2633878718613065e-21,-2.3807936954907252e-20,0.6283185307179586,0.09999999999999999,1.8261621728060402,2.5780277650173216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09424777960769377,-0.00773941723954462,0.0,-6.281743011045222e-05,-7.264613719606456e-20,-0.0014500923428018742,8.506829686627458e-19,0.016353799538837376,0.0,-0.008526576512002844,0.0,-2.746113823749801e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.399999999999999,-0.00773941723954462,-0.0035991736251869294,-4.162317059262844e-18,-0.0014500923428018742,8.506829686627458e-19,0.016353799538837376,0.0,-0.008526576512002844,0.0,-1.5734073216339602e-19,0.0,0.0,0.15
-4502.613713221895,0.0,0.0,0.0,-405235.2341899705,0.0,-4502.613713221895,2479338.7561463322,43093.55,60.94689747964199,-1439500.7236908502,-3.2210541031847664e-13,-12950812.146431118,-7.264316082000732e-08,-20288045.30085148,-4.842877388000488e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00773941723954462,-0.10287030446080521,-6.281743011045222e-05,-0.0007891080056856117,-7.264613719606456e-20,-9.89614785261616e-19,-0.0014500923428018742,-0.01988207251251395,8.506829686627458e-19,1.1587905337821915e-17,-2.746113823749801e-21,-3.647378565988828e-20,0.6283185307179586,0.15,1.8213686625131607,2.37642043362986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11309733552923253,-0.01113025118762386,0.0,-8.837255044366363e-05,-1.0537714239105788e-19,-0.0021120798419952806,1.2339417171234611e-18,0.021070321708363652,0.0,-0.009572007100442644,0.0,-3.961133060443884e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.479999999999999,-0.01113025118762386,-0.005063374165228897,-6.037665516156732e-18,-0.0021120798419952806,1.2339417171234611e-18,0.021070321708363652,0.0,-0.009572007100442644,0.0,-2.269562064531738e-19,0.0,0.0,0.18000000000000002
-4500.620920458065,0.0,0.0,0.0,-405055.8828412259,0.0,-4500.620920458065,2479338.7561463322,43093.55,60.94689747964199,-1694907.5185556666,-4.23054879938052e-13,-12864382.4980967,-4.470348358154297e-08,-11778736.855805323,-5.727633833885193e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013728283748644779,-0.13662801130602445,-0.00010739753656049822,-0.0009889505906690718,-1.3060716701292172e-19,-1.3176416013437481e-18,-0.002627596785281856,-0.02728720690731516,1.529362049092015e-18,1.5428202107066416e-17,-4.8850809468042376e-21,-4.8985746626877107e-20,0.6283185307179586,0.20000000000000004,1.8146647884018339,2.4039976927425313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1319468914507713,-0.015128122677142525,0.0,-0.00011746929270912833,-1.4408697355547346e-19,-0.002908106506334819,1.6871956265334653e-18,0.026358628527538692,0.0,-0.010631439610829404,0.0,-5.398621691227343e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.559999999999999,-0.015128122677142525,-0.006730494694619946,-8.255575467541731e-18,-0.002908106506334819,1.6871956265334653e-18,0.026358628527538692,0.0,-0.010631439610829404,0.0,-3.0931823809510543e-19,0.0,0.0,0.21000000000000005
-4500.620920458065,0.0,0.0,0.0,-405055.8828412259,0.0,-4500.620920458065,2479338.7561463322,43093.55,60.94689747964199,-1694907.5185556666,-4.23054879938052e-13,-12864382.4980967,-4.470348358154297e-08,-11778736.855805323,-5.727633833885193e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013728283748644779,-0.13662801130602445,-0.00010739753656049822,-0.0009889505906690718,-1.3060716701292172e-19,-1.3176416013437481e-18,-0.002627596785281856,-0.02728720690731516,1.529362049092015e-18,1.5428202107066416e-17,-4.8850809468042376e-21,-4.8985746626877107e-20,0.6283185307179586,0.20000000000000004,1.8146647884018339,2.4039976927425313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15079644737231004,-0.019729117379630623,0.0,-0.00014976996260099285,-1.8843028163916897e-19,-0.0038425391354135275,2.2063954298937572e-18,0.03255324434632366,0.0,-0.012172690288757936,0.0,-7.049288882194546e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.639999999999999,-0.019729117379630623,-0.008581186754869071,-1.0796259870385831e-17,-0.0038425391354135275,2.2063954298937572e-18,0.03255324434632366,0.0,-0.012172690288757936,0.0,-4.0389450151824126e-19,0.0,0.0,0.24000000000000007
-4501.879975493078,0.0,0.0,0.0,-405169.1977943769,0.0,-4501.879975493078,2479338.7561463322,43093.55,60.94689747964199,-1947909.9892901096,-5.152690770062615e-13,-12762897.213033702,-6.426125764846802e-08,-3265359.7072137753,-2.1886080503463745e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021396076485551946,-0.17001722820618737,-0.00016118906052528512,-0.001157343736135539,-2.0443844155841028e-19,-1.6293224675397942e-18,-0.004185488475635748,-0.035091428595587955,2.3938250065045603e-18,1.9076608364691972e-17,-7.640112108222395e-21,-5.976937394403909e-20,0.6283185307179586,0.25000000000000006,1.8060575819088087,2.347644839330892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696460032938488,-0.024928928206106784,0.0,-0.00018492663578766925,-2.3836815034121748e-19,-0.004919452471291178,2.7910800272305088e-18,0.039851124845966236,0.0,-0.01450239827393478,0.0,-8.872992085783793e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.719999999999999,-0.024928928206106784,-0.010595515750186376,-1.3657488984891655e-17,-0.004919452471291178,2.7910800272305088e-18,0.039851124845966236,0.0,-0.01450239827393478,0.0,-5.083849981683927e-19,0.0,0.0,0.2700000000000001
-4501.879975493078,0.0,0.0,0.0,-405169.1977943769,0.0,-4501.879975493078,2479338.7561463322,43093.55,60.94689747964199,-1947909.9892901096,-5.152690770062615e-13,-12762897.213033702,-6.426125764846802e-08,-3265359.7072137753,-2.1886080503463745e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021396076485551946,-0.17001722820618737,-0.00016118906052528512,-0.001157343736135539,-2.0443844155841028e-19,-1.6293224675397942e-18,-0.004185488475635748,-0.035091428595587955,2.3938250065045603e-18,1.9076608364691972e-17,-7.640112108222395e-21,-5.976937394403909e-20,0.6283185307179586,0.25000000000000006,1.8060575819088087,2.347644839330892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18849555921538755,-0.030722858210242513,0.0,-0.00022257883632997925,-2.9439635575507487e-19,-0.0061425448560163964,3.4470494039569767e-18,0.048223112980288516,0.0,-0.017657686261529824,0.0,-1.0873217653295702e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.799999999999997,-0.030722858210242513,-0.012752827930640928,-1.6867668688797713e-17,-0.0061425448560163964,3.4470494039569767e-18,0.048223112980288516,0.0,-0.017657686261529824,0.0,-6.2298948126098485e-19,0.0,0.0,0.3000000000000001
