dof_B1E1,dof_B1F1,dof_B1F2,dof_B2E1,dof_B2F1,dof_B2F2,dof_B3E1,dof_B3F1,dof_B3F2,dof_DrTr,dof_GenAz,dof_Heave,dof_NacYaw,dof_Pitch,dof_Roll,dof_Surge,dof_Sway,dof_TwrFA1,dof_TwrFA2,dof_TwrSS1,dof_TwrSS2,dof_Yaw,env_AeroThrust,env_GenPower,env_GenTorque,env_PitchCmd,env_Time,env_WaveElev,env_WindSpeed,env_wave_elev,env_wind_speed,gen_torque,moor_Fx,moor_Fy,moor_Fz,moor_Mx,moor_My,moor_Mz,moor_Time,qB1E1,qB1F1,qB1F2,qB2E1,qB2F1,qB2F2,qB3E1,qB3F1,qB3F2,qDrTr,qGeAz,qHv,qP,qR,qSg,qSw,qTFA1,qTFA2,qTSS1,qTSS2,qY,qyaw,thrust,time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7655750713174743,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.7999999999999843,-0.4401603380226073,11.4,-0.4401603380226073,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.7999999999999843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.16000000000061,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.809999999999984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.771858256624654,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.809999999999984,-0.45165687338409205,11.4,-0.45165687338409205,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.809999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5200000000006,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.819999999999984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7781414419318335,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.819999999999984,-0.46313445813165466,11.4,-0.46313445813165466,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.819999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.8800000000006,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.8299999999999836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7844246272390132,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.8299999999999836,-0.4745926106889248,11.4,-0.4745926106889248,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.8299999999999836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.2400000000006,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.8399999999999834
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7907078125461928,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.8399999999999834,-0.4860308502948695,11.4,-0.4860308502948695,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.8399999999999834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.6000000000006,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.849999999999983
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7969909978533725,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.849999999999983,-0.49744869702396194,11.4,-0.49744869702396194,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.849999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.96000000000062,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.859999999999983
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.803274183160552,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.859999999999983,-0.5088456718063193,11.4,-0.5088456718063193,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.859999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.32000000000063,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.869999999999983
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8095573684677317,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.869999999999983,-0.5202212964478051,11.4,-0.5202212964478051,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.869999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.68000000000063,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.8799999999999826
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8158405537749114,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.8799999999999826,-0.5315750936500899,11.4,-0.5315750936500899,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.8799999999999826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.04000000000063,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.8899999999999824
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.822123739082091,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.8899999999999824,-0.5429065870306816,11.4,-0.5429065870306816,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.8899999999999824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.40000000000063,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.899999999999982
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8284069243892707,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.899999999999982,-0.5542153011429103,11.4,-0.5542153011429103,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.899999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.76000000000063,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.909999999999982
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8346901096964503,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.909999999999982,-0.565500761495878,11.4,-0.565500761495878,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.909999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.12000000000064,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.9199999999999817
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84097329500363,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.9199999999999817,-0.5767624945743698,11.4,-0.5767624945743698,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.9199999999999817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.48000000000064,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.9299999999999815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8472564803108096,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.9299999999999815,-0.5880000278587167,11.4,-0.5880000278587167,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.9299999999999815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.84000000000064,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.9399999999999813
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8535396656179892,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.9399999999999813,-0.5992128898446271,11.4,-0.5992128898446271,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.9399999999999813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.20000000000064,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.949999999999981
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8598228509251689,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.949999999999981,-0.6104006100629655,11.4,-0.6104006100629655,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.949999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.56000000000064,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.959999999999981
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8661060362323485,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.959999999999981,-0.6215627190994948,11.4,-0.6215627190994948,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.959999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.92000000000064,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.9699999999999807
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8723892215395281,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.9699999999999807,-0.6326987486145725,11.4,-0.6326987486145725,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.9699999999999807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.28000000000064,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.9799999999999804
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8786724068467078,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.9799999999999804,-0.6438082313627991,11.4,-0.6438082313627991,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.9799999999999804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.64000000000067,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.9899999999999802
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8849555921538874,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.9899999999999802,-0.6548907012126252,11.4,-0.6548907012126252,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.9899999999999802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.00000000000067,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.99999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.891238777461067,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.99999999999998,-0.6659456931659073,11.4,-0.6659456931659073,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.99999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.36000000000067,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.00999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8975219627682467,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.00999999999998,-0.6769727433774195,11.4,-0.6769727433774195,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.00999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.72000000000067,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.0199999999999796
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9038051480754263,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.0199999999999796,-0.687971389174316,11.4,-0.687971389174316,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.0199999999999796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.08000000000067,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.0299999999999794
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.910088333382606,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.0299999999999794,-0.6989411690755416,11.4,-0.6989411690755416,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.0299999999999794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.44000000000067,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.039999999999979
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9163715186897856,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.039999999999979,-0.7098816228111969,11.4,-0.7098816228111969,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.039999999999979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.80000000000068,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.049999999999979
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9226547039969653,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.049999999999979,-0.7207922913418497,11.4,-0.7207922913418497,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.049999999999979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.16000000000068,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.0599999999999787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.928937889304145,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.0599999999999787,-0.7316727168777942,11.4,-0.7316727168777942,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.0599999999999787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.52000000000068,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.0699999999999785
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9352210746113245,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.0699999999999785,-0.742522442898261,11.4,-0.742522442898261,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.0699999999999785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.88000000000069,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.0799999999999783
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9415042599185042,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.0799999999999783,-0.7533410141705695,11.4,-0.7533410141705695,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.0799999999999783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.24000000000069,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.089999999999978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9477874452256838,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.089999999999978,-0.7641279767692302,11.4,-0.7641279767692302,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.089999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.60000000000069,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.099999999999978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9540706305328635,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.099999999999978,-0.774882878094989,11.4,-0.774882878094989,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.099999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.9600000000007,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.1099999999999777
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.960353815840043,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.1099999999999777,-0.7856052668938209,11.4,-0.7856052668938209,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.1099999999999777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.3200000000007,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.1199999999999775
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9666370011472227,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.1199999999999775,-0.7962946932758586,11.4,-0.7962946932758586,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.1199999999999775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.6800000000007,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.1299999999999772
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9729201864544024,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.1299999999999772,-0.8069507087342722,11.4,-0.8069507087342722,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.1299999999999772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0400000000007,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.139999999999977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.979203371761582,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.139999999999977,-0.8175728661640874,11.4,-0.8175728661640874,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.139999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.4000000000007,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.149999999999977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9854865570687616,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.149999999999977,-0.8281607198809433,11.4,-0.8281607198809433,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.149999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.7600000000007,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.1599999999999766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9917697423759413,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.1599999999999766,-0.8387138256397966,11.4,-0.8387138256397966,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.1599999999999766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.1200000000007,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.1699999999999764
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.998052927683121,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.1699999999999764,-0.8492317406535558,11.4,-0.8492317406535558,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.1699999999999764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.48000000000073,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.179999999999976
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0043361129903006,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.179999999999976,-0.8597140236116632,11.4,-0.8597140236116632,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.179999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.84000000000073,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.189999999999976
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01061929829748,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.189999999999976,-0.8701602346986105,11.4,-0.8701602346986105,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.189999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.20000000000073,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.1999999999999758
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01690248360466,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.1999999999999758,-0.8805699356123917,11.4,-0.8805699356123917,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.1999999999999758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.56000000000073,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.2099999999999755
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0231856689118395,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.2099999999999755,-0.8909426895828966,11.4,-0.8909426895828966,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.2099999999999755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.92000000000073,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.2199999999999753
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.029468854219019,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.2199999999999753,-0.901278061390232,11.4,-0.901278061390232,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.2199999999999753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.28000000000073,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.229999999999975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0357520395261988,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.229999999999975,-0.9115756173829861,11.4,-0.9115756173829861,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.229999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.64000000000074,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.239999999999975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0420352248333784,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.239999999999975,-0.9218349254964221,11.4,-0.9218349254964221,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.239999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.00000000000074,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.2499999999999747
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.048318410140558,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.2499999999999747,-0.9320555552706076,11.4,-0.9320555552706076,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.2499999999999747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.36000000000074,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.2599999999999745
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0546015954477377,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.2599999999999745,-0.9422370778684763,11.4,-0.9422370778684763,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.2599999999999745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.72000000000074,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.2699999999999743
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0608847807549173,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.2699999999999743,-0.952379066093819,11.4,-0.952379066093819,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.2699999999999743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.08000000000074,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.279999999999974
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.067167966062097,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,3.279999999999974,-0.9624810944092101,11.4,-0.9624810944092101,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,3.279999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.44000000000075,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,3.289999999999974
