time,MoorFx,MoorFy,MoorFz,MoorMx,MoorMy,MoorMz
1.7700000000000014,138906.90625,-0.006294574588537216,-1934179.25,0.0,0.0,0.0
1.8000000000000014,138906.90625,-0.006294574588537216,-1934179.25,0.0,0.0,0.0
1.8300000000000014,146117.03125,-0.00628010556101799,-1933043.25,0.0,0.0,0.0
1.8600000000000014,153331.578125,-0.006264775991439819,-1931990.75,0.0,0.0,0.0
1.8900000000000015,153331.578125,-0.006264775991439819,-1931990.75,0.0,0.0,0.0
1.9200000000000015,160533.046875,-0.0062485188245773315,-1931023.25,0.0,0.0,0.0
1.9500000000000015,160533.046875,-0.0062485188245773315,-1931023.25,0.0,0.0,0.0
1.9800000000000015,167705.015625,-0.006231378763914108,-1930142.375,0.0,0.0,0.0
2.010000000000001,174831.640625,-0.006213035434484482,-1929349.25,0.0,0.0,0.0
2.0400000000000005,174831.640625,-0.006213035434484482,-1929349.25,0.0,0.0,0.0
2.07,181897.484375,-0.006193690001964569,-1928643.5,0.0,0.0,0.0
2.099999999999999,181897.484375,-0.006193690001964569,-1928643.5,0.0,0.0,0.0
