time,WaveElev,HydroFx,HydroFy,HydroFz,HydroMx,HydroMy,HydroMz
1.0800000000000007,1.4227986384410334,-6012016.9204345085,6.39519689652222e-05,-9658207.056608424,0.00036125374026596546,129785281.64262457,0.0003850208595395088
1.1100000000000008,1.3847845408263946,-6196066.54530406,6.983190824300782e-05,-9300083.044141527,0.00040034507401287556,137152934.8952098,0.0004233596846461296
1.1400000000000008,1.3847845408263946,-6196066.54530406,6.983190824300782e-05,-9300083.044141527,0.00040034507401287556,137152934.8952098,0.0004233596846461296
1.1700000000000008,1.3453179957541996,-6372192.444516225,7.576794708182633e-05,-8931948.427663391,0.0004385977517813444,144323650.59414247,0.0004609040915966034
1.2000000000000008,1.3453179957541996,-6372192.444516225,7.576794708182633e-05,-8931948.427663391,0.0004385977517813444,144323650.59414247,0.0004609040915966034
1.2300000000000009,1.3044403981717194,-6540242.917994604,8.175415750535944e-05,-8554425.064661335,0.00047554285265505314,151289428.6465446,0.0004974529147148132
1.260000000000001,1.2621946230251486,-6700084.120669398,8.778331303335389e-05,-8168144.782270512,0.0005108708282932639,158042608.92871746,0.0005326932296156883
1.290000000000001,1.2621946230251486,-6700084.120669398,8.778331303335389e-05,-8168144.782270512,0.0005108708282932639,158042608.92871746,0.0005326932296156883
1.320000000000001,1.2186249802897184,-6851595.9803915555,9.384762228496776e-05,-7773750.226637835,0.000544192036613822,164575958.11460024,0.0005666390061378479
1.350000000000001,1.2186249802897184,-6851595.9803915555,9.384762228496776e-05,-7773750.226637835,0.000544192036613822,164575958.11460024,0.0005666390061378479
1.380000000000001,1.1737771684946596,-6994670.457831534,9.993936826867412e-05,-7371893.941034183,0.0005750713171437383,170882719.55426118,0.0005990145727992058
1.410000000000001,1.1276982267917672,-7129213.114315342,0.00010605128875650547,-6963235.294974254,0.0006032400706317276,176956586.08299452,0.000629764050245285
1.440000000000001,1.1276982267917672,-7129213.114315342,0.00010605128875650547,-6963235.294974254,0.0006032400706317276,176956586.08299452,0.000629764050245285
1.470000000000001,1.0804364856178343,-7255145.386895061,0.00011217644608766261,-6548437.177681418,0.0006282904505496845,182791641.14175755,0.000658801756799221
1.500000000000001,1.0804364856178343,-7255145.386895061,0.00011217644608766261,-6548437.177681418,0.0006282904505496845,182791641.14175755,0.000658801756799221
1.5300000000000011,1.0320415160027103,-7372404.898511095,0.00011830765116417518,-6128164.163463784,0.0006498893199022859,188382331.84198985,0.0006860364228487015
1.5600000000000012,0.9825640775761452,-7480943.7057364145,0.00012443810577833934,-5703082.010189518,0.0006677868659608066,193723487.3261529,0.0007113460451364517
1.5900000000000012,0.9825640775761452,-7480943.7057364145,0.00012443810577833934,-5703082.010189518,0.0006677868659608066,193723487.3261529,0.0007113460451364517
1.6200000000000012,0.9320560653279588,-7580726.3838751465,0.00013056165484379877,-5273857.13571064,0.0006815808010287583,198810345.24389678,0.0007347026839852333
1.6500000000000012,0.9320560653279588,-7580726.3838751465,0.00013056165484379877,-5273857.13571064,0.0006815808010287583,198810345.24389678,0.0007347026839852333
1.6800000000000013,0.8805704551773741,-7671729.4598944755,0.00013667326696096567,-4841155.166455999,0.0006910494994372129,203638549.16429242,0.0007560811936855316
1.7100000000000013,0.8281612484086052,-7753941.939621315,0.0001427691003371687,-4405638.892327078,0.0006959015736356378,208204117.27692142,0.0007754666730761528
1.7400000000000013,0.8281612484086052,-7753941.939621315,0.0001427691003371687,-4405638.892327078,0.0006959015736356378,208204117.27692142,0.0007754666730761528
1.7700000000000014,0.774883415030978,-7827365.627071475,0.00014884643916179355,-3967966.544868417,0.0006958064623177052,212503410.19595292,0.0007926737889647484
1.8000000000000014,0.774883415030978,-7827365.627071475,0.00014884643916179355,-3967966.544868417,0.0006958064623177052,212503410.19595292,0.0007926737889647484
1.8300000000000014,0.7207928361229938,-7892014.441594586,0.00015490402777356866,-3528790.8354190895,0.0006906036287546158,216533118.22521323,0.0008078189566731453
1.8600000000000014,0.6659462452208064,-7947913.09959639,0.00016094210280876464,-3088758.4079285203,0.000679992139339447,220290262.95237538,0.0008207857608795166
1.8900000000000015,0.6659462452208064,-7947913.09959639,0.00016094210280876464,-3088758.4079285203,0.000679992139339447,220290262.95237538,0.0008207857608795166
1.9200000000000015,0.6104011688125905,-7995096.03072318,0.00016696223630388826,-2648509.127382403,0.0006637498736381531,223772194.69027954,0.0008315583691000938
1.9500000000000015,0.6104011688125905,-7995096.03072318,0.00016696223630388826,-2648509.127382403,0.0006637498736381531,223772194.69027954,0.0008315583691000938
1.9800000000000015,0.5542158660012102,-8033606.924832371,0.0001729675977505653,-2208675.0289238547,0.0006416987162083387,226976576.16607165,0.000840052030980587
2.010000000000001,0.4974492673984786,-8063498.572206299,0.00017896256450648302,-1769879.2209570135,0.0006136056035757065,229901358.99524152,0.0008462788537144661
2.0400000000000005,0.4974492673984786,-8063498.572206299,0.00017896256450648302,-1769879.2209570135,0.0006136056035757065,229901358.99524152,0.0008462788537144661
2.07,0.4401609133150979,-8084832.4544894835,0.0001849527311283237,-1332735.088512343,0.0005793296732008457,232544764.88354886,0.0008501280099153519
2.099999999999999,0.4401609133150979,-8084832.4544894835,0.0001849527311283237,-1332735.088512343,0.0005793296732008457,232544764.88354886,0.0008501280099153519
